dataset,balance,features,model,family,accuracy_mean,accuracy_std,accuracy_count,precision_mean,precision_std,precision_count,recall_mean,recall_std,recall_count,f1_mean,f1_std,f1_count,f1_macro_mean,f1_macro_std,f1_macro_count,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_count,mcc_mean,mcc_std,mcc_count,roc_auc_mean,roc_auc_std,roc_auc_count,pr_auc_mean,pr_auc_std,pr_auc_count,train_seconds_mean,train_seconds_std,train_seconds_count,predict_seconds_mean,predict_seconds_std,predict_seconds_count
CIC-IDS2017,balanced,top20,GRU,DL,0.9940314616728679,0.0007771262435915856,5,0.9745269171488852,0.0041440006974373025,5,0.9905695692011308,0.0018819323845865224,5,0.9824783347915174,0.002255274098454595,5,0.9894407221153934,0.0013623295941972377,5,0.9926522842583928,0.0010124871994606503,5,0.9789323665886519,0.002706845889301335,5,0.9996863784633898,9.125515980804301e-05,5,0.9985975767801009,0.00036779615404266804,5,286.66428513526915,125.4639253739729,5,0.7533214569091797,0.043837013048387996,5
CIC-IDS2017,balanced,top20,KNN,ML,0.9959313837660095,0.002751570475672979,5,0.98110279158318,0.012389934343673144,5,0.99517123099935,0.003603984101905804,5,0.9880708655926016,0.008046223519022684,5,0.9928091569161552,0.004852879353670406,5,0.9956285478068091,0.0030889556070608296,5,0.9856665096734153,0.009665010545518559,5,0.9977308825733445,0.0015355453345479511,5,0.9882072448720163,0.007470548926858053,5,0.056843137741088866,0.0004661905601520035,5,328.92785968780515,2.0273711743355896,5
CIC-IDS2017,balanced,top20,LSTM,DL,0.9909977236383163,0.006108448926860886,5,0.9599204200218757,0.03134734225538353,5,0.9888686145677523,0.0025730954669619006,5,0.9739820232791978,0.01704111858910318,5,0.9842694313707459,0.010380720050966952,5,0.990149511521086,0.004302916226131679,5,0.9688443581371511,0.02021804767070894,5,0.9994151699892188,0.00047793684730867915,5,0.9974196258942027,0.002235133558311662,5,225.9142825603485,113.30202583839754,5,0.8116226196289062,0.02401633119824735,5
CIC-IDS2017,balanced,top20,MLP,DL,0.9939192969600453,0.0013533345079625332,5,0.9744444734137202,0.00982488837011215,5,0.9900668008426461,0.0026159919447091068,5,0.9821623354115546,0.003844287103934864,5,0.989248630382877,0.0023326527153734243,5,0.9923845076279539,0.0004999994259758074,5,0.9785654095015431,0.004575608994552368,5,0.9996052012114458,0.00012124220589288956,5,0.9983600773091968,0.0004035548179522943,5,99.3892306804657,36.22308645096264,5,0.3085740089416504,0.003153134191497267,5
CIC-IDS2017,balanced,top20,RF,ML,0.9980656877826439,0.001264283456877891,5,0.9903599911146832,0.0064625686841879556,5,0.9982943465969161,0.0010861003995445066,5,0.9943049750697843,0.003713251402921553,5,0.9965699858663241,0.002237542759091733,5,0.9981567827761595,0.0011568366349947767,5,0.9931560957516365,0.004460168960931522,5,0.9999314778006596,4.9553224366108054e-05,5,0.9997716041809962,0.00012880406472193988,5,37.72034077644348,2.720482866360002,5,0.2944175720214844,0.0458095933045999,5
CIC-IDS2017,balanced,top20,SVM,ML,0.9398961153709304,0.020317447688606306,5,0.7781100423141779,0.07413034381227511,5,0.9178012890291558,0.018874101164173214,5,0.8398804975934038,0.03975087928172653,5,0.9014153004242393,0.026547997632028197,5,0.9310937953346781,0.005458330800245665,5,0.8093411656823823,0.043391878129267855,5,0.9767351010477754,0.003682317896984676,5,0.9358582963857461,0.007169724612656249,5,7.878423023223877,2.4977981735842856,5,70.84808778762817,8.81620939147727,5
CIC-IDS2017,balanced,top20,SimpleRNN,DL,0.99450763262353,0.0018844192466139127,5,0.9760092066943914,0.010303985587973519,5,0.9919541400076748,0.00235277987125796,5,0.9838944949313765,0.005434175071777064,5,0.9902918881622378,0.0032869657536018,5,0.9934903510723068,0.0016494121005848467,5,0.9806473883904567,0.006507954823275791,5,0.9996980974308046,7.74614383192978e-05,5,0.998650501841493,0.0003441895172769263,5,216.19677033424378,102.9410964486874,5,0.536453104019165,0.005559890794118444,5
CIC-IDS2017,imbalanced,all,CNN,DL,0.9983815478465831,0.000170726841259577,5,0.9964524636676962,0.0015488734301621842,5,0.9939589484153399,0.0006293984042696309,5,0.9952032252183918,0.0005011395509194516,5,0.9971148880051153,0.0003020129787823942,5,0.9966196360314017,0.00018199645795596923,5,0.9942315713871013,0.0006055997416249317,5,0.9999282320293185,7.315438921994883e-06,5,0.9997160212418889,4.186039568892074e-05,5,602.2903324127197,85.83666002660567,5,1.2827656745910645,0.0157403537324446,5
CIC-IDS2017,imbalanced,all,DT,ML,0.9990770219739666,3.4762029556718526e-05,5,0.997218656462716,0.00022306396584993873,5,0.9973170024981792,0.00016357823435627177,5,0.997267804831129,0.0001027478157225565,5,0.9983562623396891,6.183374180057075e-05,5,0.9983758508284561,7.383814420302335e-05,5,0.9967125425300466,0.00012365710944321455,5,0.9983875885646368,7.793848960402683e-05,5,0.995015723870892,0.00020337541516175886,5,41.729956007003786,0.9349528616666446,5,0.062310409545898435,0.0065864999546152245,5
CIC-IDS2017,imbalanced,all,GNB,ML,0.44150332459912356,0.015187876678724519,5,0.23024390523271418,0.005061871845842976,5,0.9837485218453634,0.0009603049715289004,5,0.3731322553646933,0.006693299656353037,5,0.43470014595217893,0.013444852060994113,5,0.6575274603153654,0.009519333823731185,5,0.2634411752086295,0.011592240927756582,5,0.7096031587606635,0.012918275582121191,5,0.26088541490530465,0.008911625505124037,5,0.4723839282989502,0.007552792455623703,5,0.10777673721313477,0.003057675968308752,5
CIC-IDS2017,imbalanced,all,GRU,DL,0.9971617565946371,0.00012084920923300902,5,0.9957011724368698,0.00031846918477877533,5,0.9874589836561126,0.000692893743599336,5,0.9915628192616277,0.00036149674000407163,5,0.9949283684534158,0.00021702293817930018,5,0.9932962854964323,0.00034287255840135953,5,0.9898692229886361,0.0004323842389570057,5,0.9998298702204433,2.8920234294060563e-05,5,0.9993259412625497,6.499055389993769e-05,5,208.0224214553833,62.09562731579952,5,0.9117012977600097,0.08604672833294949,5
CIC-IDS2017,imbalanced,all,KNN,ML,0.9951197768345479,0.00010047971812067469,5,0.9828064564873136,0.00043012005095347623,5,0.9883971713406373,0.0002970008210348264,5,0.9855938453338853,0.00029533883293972975,5,0.991328073483834,0.0001779367584709024,5,0.9924415695420565,0.00016662845929003275,5,0.982661933327674,0.00035554333565925,5,0.9974416903771886,6.927498104407539e-05,5,0.9895934919358229,0.00020535399923720814,5,0.18822884559631348,0.0031154415733541025,5,279.4283352851868,0.7518747271092168,5
